"NOM_DE_L'EMPLACEMENT","PROVINCE_OU_TERRITOIRE","PÉRIODE_DE_DONNÉES","GROUPE_D'ÉLÉMENTS","ÉLÉMENT_DES_NORMALES","janv.","févr.","mars","avr.","mai","juin","juil.","août","sept.","oct.","nov.","déc.","année","code"
"FRELIGHSBURG","QC","Long terme","Température","Minimum extrême (°C) (aaaa/mm/jj)","1994/01/27","2003/02/14","2007/03/07","1995/04/05","2010/05/11","2002/06/04","2013/07/25","1995/08/28","2000/09/29","2002/10/31","2012/11/30","1993/12/27",""," "
"FRELIGHSBURG","QC","Normales","Précipitation","Précipitation (mm)","","","74,9","","","","109,2","109,1","97,1","","77,0","92,6","",""
"FRELIGHSBURG","QC","Normales","Précipitation","Extrême quotidien de précipitation (mm)","64,9","42,0","44,6","45,8","61,0","57,2","55,4","84,2","71,2","100,0","37,3","57,3","",""
"FRELIGHSBURG","QC","Normales","Précipitation","Extrême quotidien de précipitation (mm) (aaaa/mm/jj)","1998/01/08","2016/02/24","1998/03/30","2011/04/26","2006/05/19","2005/06/14","1997/07/14","2005/08/31","2012/09/04","1995/10/14","1996/11/08","1994/12/05",""," "
"FRELIGHSBURG","QC","Long terme","Précipitation","Extrême quotidien de précipitation (mm)","64,9","42,0","44,6","45,8","61,0","57,2","55,4","84,2","71,2","100,0","37,3","57,3","",""
"FRELIGHSBURG","QC","Long terme","Précipitation","Extrême quotidien de précipitation (mm) (aaaa/mm/jj)","1998/01/08","2016/02/24","1998/03/30","2011/04/26","2006/05/19","2005/06/14","1997/07/14","2005/08/31","2012/09/04","1995/10/14","1996/11/08","1994/12/05",""," "
"FRELIGHSBURG","QC","Normales","Jours avec température maximale","Jours avec température maximale <= -30 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","D"
"FRELIGHSBURG","QC","Normales","Jours avec température maximale","Jours avec température maximale <= -20 °C","0,33","0,09","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,13","0,55","D"
"FRELIGHSBURG","QC","Normales","Jours avec température maximale","Jours avec température maximale <= -10 °C","4,7","3,3","0,96","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,2","11,2","D"
"FRELIGHSBURG","QC","Normales","Jours avec température maximale","Jours avec température maximale <= 0 °C","20,1","16,8","10,4","1,1","0,0","0,0","0,0","0,0","0,0","0,0","3,8","15,5","67,7","D"
"FRELIGHSBURG","QC","Normales","Jours avec température maximale","Jours avec température maximale > 0 °C","10,9","11,5","20,6","28,9","31,0","30,0","31,0","31,0","30,0","31,0","26,2","15,5","297,5","D"
"FRELIGHSBURG","QC","Normales","Jours avec température maximale","Jours avec température maximale > 10 °C","1,5","0,95","5,0","16,8","29,0","30,0","31,0","31,0","29,8","20,8","8,7","1,6","206,1","D"
"FRELIGHSBURG","QC","Normales","Jours avec température maximale","Jours avec température maximale > 20 °C","0,0","0,0","0,39","2,6","12,7","22,7","29,6","28,3","16,7","3,7","0,61","0,0","117,3","D"
"FRELIGHSBURG","QC","Normales","Jours avec température maximale","Jours avec température maximale > 30 °C","0,0","0,0","0,0","0,06","0,40","1,8","2,6","1,5","0,58","0,0","0,0","0,0","6,9","D"
"FRELIGHSBURG","QC","Normales","Jours avec température maximale","Jours avec température maximale > 35 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","D"
"FRELIGHSBURG","QC","Normales","Jours avec température maximale","Jours avec température maximale > 40 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","D"
"FRELIGHSBURG","QC","Normales","Jours avec température minimale","Jours avec température minimale > 20 °C","0,0","0,0","0,0","0,0","0,0","0,71","1,8","1,2","0,43","0,0","0,0","0,0","4,1","D"
"FRELIGHSBURG","QC","Normales","Jours avec température minimale","Jours avec température minimale > 10 °C","0,05","0,0","0,17","0,91","8,6","22,1","29,3","26,7","16,2","4,0","0,84","0,0","108,8","D"
"FRELIGHSBURG","QC","Normales","Jours avec température minimale","Jours avec température minimale > 0 °C","2,3","1,4","4,8","15,3","29,8","30,0","31,0","31,0","29,9","24,0","11,8","3,4","214,7","D"
"FRELIGHSBURG","QC","Normales","Jours avec température minimale","Jours avec température minimale <= 2 °C","30,2","27,9","28,4","19,6","4,0","0,10","0,0","0,0","1,1","11,0","22,2","29,4","173,9","D"
"FRELIGHSBURG","QC","Normales","Jours avec température minimale","Jours avec température minimale <= 0 °C","28,7","26,8","26,3","14,7","1,2","0,0","0,0","0,0","0,14","7,0","18,2","27,6","150,6","D"
"FRELIGHSBURG","QC","Normales","Jours avec température minimale","Jours avec température minimale < -2 °C","27,0","24,7","22,1","7,9","0,18","0,0","0,0","0,0","0,0","2,8","13,7","24,1","122,5","D"
"FRELIGHSBURG","QC","Normales","Jours avec température minimale","Jours avec température minimale < -10 °C","18,2","16,6","8,5","0,45","0,0","0,0","0,0","0,0","0,0","0,0","2,0","11,6","57,3","D"
"FRELIGHSBURG","QC","Normales","Jours avec température minimale","Jours avec température minimale < -20 °C","6,2","4,0","1,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,7","13,4","D"
"FRELIGHSBURG","QC","Normales","Jours avec température minimale","Jours avec température minimale < -30 °C","0,42","0,12","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,54","D"
"FRELIGHSBURG","QC","Normales","Jours avec température minimale","Jours avec température minimale < -40 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","D"
"FRELIGHSBURG","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 0,2 mm","","","15,7","","","","13,7","13,2","12,5","","14,4","19,0","",""
"FRELIGHSBURG","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 1 mm","","","14,2","","","","11,4","9,9","9,5","","12,8","15,3","",""
"FRELIGHSBURG","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 5 mm","","","5,1","","","","6,3","4,5","4,9","","5,1","6,7","",""
"FRELIGHSBURG","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 10 mm","","","2,2","","","","3,8","3,1","2,7","","2,4","2,3","",""
"FRELIGHSBURG","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 25 mm","","","0,15","","","","1,0","1,3","1,3","","0,19","0,33","",""
"FRELIGHSBURG","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 50 mm","","","0,0","","","","0,06","0,31","0,13","","0,0","0,07","",""
"FRELIGHSBURG","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 100 mm","","","0,0","","","","0,0","0,0","0,0","","0,0","0,0","",""
"FRELIGHSBURG","QC","Normales","Vent","Vitesse horaire moyenne du vent (km/h)","9,1","9,3","9,6","9,7","8,3","7,1","6,7","6,1","6,9","8,1","9,1","8,9","8,2","C"
"FRELIGHSBURG","QC","Normales","Vent","Direction dominante du vent","S","O","O","O","S","S","S","S","S","S","S","O","S","C"
"FRELIGHSBURG","QC","Normales","Vent","Jours avec vitesse des rafales de vent >= 90 km/h","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","D"
"FRELIGHSBURG","QC","Normales","Vent","Vitesse extrême du vent (km/h)","44,0","52,0","46,0","44,0","44,0","37,0","33,0","37,0","41,0","37,0","54,0","44,0","",""
"FRELIGHSBURG","QC","Normales","Vent","Vitesse extrême du vent (km/h) (aaaa/mm/jj hh:mi)","1996/01/20 00:00","2006/02/17 15:00","2002/03/10 19:00","2000/04/09 23:00","2000/05/07 15:00","1998/06/03 15:00","2002/07/17 21:00","2011/08/28 14:00","1999/09/17 03:00","2003/10/15 22:00","1994/11/06 23:00","2000/12/18 05:00",""," "
"FRELIGHSBURG","QC","Normales","Vent","Direction de la vitesse extrême du vent","O","O","O","O","O","O","NE","NE","N","O","O","O","",""
"FRELIGHSBURG","QC","Normales","Vent","Direction de la vitesse extrême du vent (aaaa/mm/jj hh:mi)","1996/01/20 00:00","2006/02/17 15:00","2002/03/10 19:00","2000/04/09 23:00","2000/05/07 15:00","1998/06/03 15:00","2002/07/17 21:00","2011/08/28 14:00","1999/09/17 03:00","2003/10/15 22:00","1994/11/06 23:00","2000/12/18 05:00",""," "
"FRELIGHSBURG","QC","Normales","Vent","Vitesse extrême des rafales de vent (km/h)","80,0","76,0","72,0","76,0","67,0","89,0","64,0","107,0","115,0","85,0","74,0","70,0","",""
"FRELIGHSBURG","QC","Normales","Vent","Vitesse extrême des rafales de vent (km/h) (aaaa/mm/jj)","2008/01/09","2006/02/17","2008/03/21","2008/04/02","1996/05/20","2008/06/10","2020/07/08","2020/08/29","2020/09/05","2020/10/02","2007/11/30","2011/12/16",""," "
"FRELIGHSBURG","QC","Normales","Vent","Direction des rafales de vent extrême","SO","O","NO","O","O","SO","NO","SE","NO","O","NO","O","",""
"FRELIGHSBURG","QC","Normales","Vent","Direction des rafales de vent extrême (aaaa/mm/jj)","2008/01/09","2006/02/17","2008/03/21","2008/04/02","1996/05/20","2008/06/10","2020/07/08","2020/08/29","2020/09/05","2020/10/02","2007/11/30","2011/12/16",""," "
"FRELIGHSBURG","QC","Long terme","Vent","Vitesse extrême du vent (km/h)","44,0","52,0","46,0","44,0","44,0","37,0","33,0","37,0","41,0","37,0","54,0","44,0","",""
"FRELIGHSBURG","QC","Long terme","Vent","Vitesse extrême du vent (km/h) (aaaa/mm/jj hh:mi)","1996/01/20 00:00","2006/02/17 15:00","2002/03/10 19:00","2000/04/09 23:00","2000/05/07 15:00","1998/06/03 15:00","2002/07/17 21:00","2011/08/28 14:00","1999/09/17 03:00","2003/10/15 22:00","1994/11/06 23:00","2000/12/18 05:00",""," "
"FRELIGHSBURG","QC","Long terme","Vent","Direction de la vitesse extrême du vent","O","O","O","O","O","O","NE","NE","N","O","O","O","",""
"FRELIGHSBURG","QC","Long terme","Vent","Direction de la vitesse extrême du vent (aaaa/mm/jj hh:mi)","1996/01/20 00:00","2006/02/17 15:00","2002/03/10 19:00","2000/04/09 23:00","2000/05/07 15:00","1998/06/03 15:00","2002/07/17 21:00","2011/08/28 14:00","1999/09/17 03:00","2003/10/15 22:00","1994/11/06 23:00","2000/12/18 05:00",""," "
"FRELIGHSBURG","QC","Long terme","Vent","Vitesse extrême des rafales de vent (km/h)","80,0","76,0","72,0","76,0","67,0","89,0","64,0","107,0","115,0","85,0","74,0","70,0","",""
"FRELIGHSBURG","QC","Long terme","Vent","Vitesse extrême des rafales de vent (km/h) (aaaa/mm/jj)","2008/01/09","2006/02/17","2008/03/21","2008/04/02","1996/05/20","2008/06/10","2020/07/08","2020/08/29","2020/09/05","2020/10/02","2007/11/30","2011/12/16",""," "
"FRELIGHSBURG","QC","Long terme","Vent","Direction des rafales de vent extrême","SO","O","NO","O","O","SO","NO","SE","NO","O","NO","O","",""
"FRELIGHSBURG","QC","Long terme","Vent","Direction des rafales de vent extrême (aaaa/mm/jj)","2008/01/09","2006/02/17","2008/03/21","2008/04/02","1996/05/20","2008/06/10","2020/07/08","2020/08/29","2020/09/05","2020/10/02","2007/11/30","2011/12/16",""," "
"FRELIGHSBURG","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 24 °C","0,0","0,0","0,0","0,0","0,1","2,6","4,7","2,3","1,1","0,0","0,0","0,0","10,7","D"
"FRELIGHSBURG","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 18 °C","0,0","0,0","0,0","1,1","11,7","44,2","85,6","62,9","23,5","1,1","0,0","0,0","230,0","D"
"FRELIGHSBURG","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 15 °C","0,1","0,0","0,5","4,3","34,5","100,1","170,0","137,8","61,2","6,5","0,8","0,0","515,8","D"
"FRELIGHSBURG","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 10 °C","0,6","0,0","3,1","19,3","116,2","234,0","324,5","289,6","171,3","41,5","8,8","0,3","1209,2","D"
"FRELIGHSBURG","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 5 °C","4,2","1,5","14,2","72,9","251,0","383,6","479,5","444,6","316,1","128,2","39,4","4,2","2139,3","D"
"FRELIGHSBURG","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 0 °C","20,7","14,6","57,0","184,3","404,9","533,6","634,5","599,6","466,1","263,5","115,5","27,7","3321,9","D"
"FRELIGHSBURG","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 0 °C","242,6","201,9","109,7","8,8","0,0","0,0","0,0","0,0","0,0","0,7","32,1","160,3","756,2","D"
"FRELIGHSBURG","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 5 °C","381,2","329,9","221,9","47,4","1,0","0,0","0,0","0,0","0,0","20,5","106,0","291,9","1399,8","D"
"FRELIGHSBURG","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 10 °C","532,5","469,6","365,8","143,8","21,3","0,5","0,0","0,0","5,2","88,8","225,4","442,9","2295,8","D"
"FRELIGHSBURG","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 15 °C","687,1","610,7","518,2","278,8","94,6","16,6","0,5","3,1","45,1","208,8","367,4","597,7","3428,5","D"
"FRELIGHSBURG","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 18 °C","780,0","695,4","610,7","365,6","164,8","50,6","9,1","21,3","97,4","296,4","456,6","690,7","4238,4","D"
"FRELIGHSBURG","QC","Normales","Quintiles","Quintile 1 (limite inférieure)","21,3","13,1","24,0","11,8","28,8","43,8","38,3","22,0","21,0","25,6","33,2","35,3","",""
"FRELIGHSBURG","QC","Normales","Quintiles","Quintile 1 (limite supérieure)","43,2","50,8","53,5","48,8","66,2","78,0","71,7","62,1","62,7","67,1","62,6","69,3","",""
"FRELIGHSBURG","QC","Normales","Quintiles","Quintile 2 (limite supérieure)","65,6","54,1","64,2","69,2","81,4","87,0","85,3","89,9","82,4","90,0","75,6","87,8","",""
"FRELIGHSBURG","QC","Normales","Quintiles","Quintile 3 (limite supérieure)","74,0","64,7","70,6","95,8","94,7","102,4","115,3","122,8","103,1","109,1","84,1","100,8","",""
"FRELIGHSBURG","QC","Normales","Quintiles","Quintile 4 (limite supérieure)","101,7","79,7","89,1","114,9","117,4","147,9","136,5","140,8","139,6","145,5","98,8","118,2","",""
"FRELIGHSBURG","QC","Normales","Quintiles","Quintile 5 (limite supérieure)","181,0","134,8","144,1","169,9","206,6","232,4","179,4","210,2","189,8","256,4","154,6","147,7","",""
"FRELIGHSBURG","QC","Normales","Humidex","Jours avec humidex >= 30","0,0","0,0","0,0","0,20","1,8","7,8","16,8","13,0","4,9","0,18","0,0","0,0","44,5","C"
"FRELIGHSBURG","QC","Normales","Humidex","Jours avec humidex >= 35","0,0","0,0","0,0","0,0","0,33","2,9","6,1","3,5","1,1","0,0","0,0","0,0","13,9","C"
"FRELIGHSBURG","QC","Normales","Humidex","Jours avec humidex >= 40","0,0","0,0","0,0","0,0","0,0","0,44","1,0","0,38","0,04","0,0","0,0","0,0","1,9","C"
"FRELIGHSBURG","QC","Normales","Humidex","Indice humidex extrême","21,6","19,9","28,3","32,6","38,6","44,2","45,6","46,0","41,4","32,0","26,0","21,6","",""
"FRELIGHSBURG","QC","Normales","Humidex","Indice humidex extrême (aaaa/mm/jj)","1995/01/15","2018/02/21","1998/03/31","2002/04/16","2013/05/31","1994/06/17","2010/07/08","2006/08/01","2013/09/11","2018/10/09","2002/11/11","2015/12/24",""," "
"FRELIGHSBURG","QC","Long terme","Humidex","Indice humidex extrême","21,6","19,9","28,3","32,6","38,6","44,2","45,6","46,0","41,4","32,0","26,0","21,6","",""
