"NOM_DE_L'EMPLACEMENT","PROVINCE_OU_TERRITOIRE","PÉRIODE_DE_DONNÉES","GROUPE_D'ÉLÉMENTS","ÉLÉMENT_DES_NORMALES","janv.","févr.","mars","avr.","mai","juin","juil.","août","sept.","oct.","nov.","déc.","année","code"
"TROIS-RIVIERES","QC","Long terme","Température","Maximum extrême le plus bas (°C) (aaaa/mm/jj)","1994/01/26","1995/02/06","2017/03/11","1995/04/05","2020/05/09","2004/06/01","2016/07/09","2020/08/29","2000/09/28","2020/10/30","1995/11/30","1993/12/27",""," "
"TROIS-RIVIERES","QC","Long terme","Température","Minimum extrême le plus élevé (°C)","2,2","2,0","4,3","11,5","18,4","21,6","23,8","23,0","22,2","16,5","9,7","4,4","",""
"TROIS-RIVIERES","QC","Long terme","Température","Minimum extrême le plus élevé (°C) (aaaa/mm/jj)","2007/01/06","1998/02/26","2000/03/28","2012/04/16","2020/05/29","2012/06/20","2011/07/22","2001/08/06","2010/09/01","2005/10/05","2005/11/01","2001/12/06",""," "
"TROIS-RIVIERES","QC","Long terme","Température","Minimum extrême (°C)","-32,3","-30,5","-26,4","-15,6","-1,3","3,8","9,0","6,7","0,9","-4,9","-18,3","-30,6","",""
"TROIS-RIVIERES","QC","Long terme","Température","Minimum extrême (°C) (aaaa/mm/jj)","2009/01/16","1997/02/17","2003/03/03","1995/04/05","1995/05/07","2020/06/02","2001/07/02","2006/08/25","2000/09/28","2020/10/31","2018/11/22","1993/12/27",""," "
"TROIS-RIVIERES","QC","Normales","Précipitation","Chute de pluie (mm)","30,3","16,1","29,4","69,7","89,3","104,8","133,1","103,1","96,5","99,2","68,2","32,8","872,5","D"
"TROIS-RIVIERES","QC","Normales","Précipitation","Chute de neige (cm)","60,8","53,0","50,0","14,1","0,1","0,0","0,0","0,0","0,0","3,5","24,4","68,6","274,4","D"
"TROIS-RIVIERES","QC","Normales","Précipitation","Précipitation (mm)","83,1","65,9","76,3","87,3","83,4","104,5","124,5","95,7","96,9","100,5","88,0","94,7","1100,7","D"
"TROIS-RIVIERES","QC","Normales","Précipitation","Couverture de neige moyenne (cm)","37","53","54","12","0","0","0","0","0","0","2","18","15","D"
"TROIS-RIVIERES","QC","Normales","Précipitation","Couverture de neige médiane (cm)","39","52","55","8","0","0","0","0","0","0","1","18","14","D"
